year,sample_size,employment,members,covered,p_members,p_covered,facet
1973,726,1125.1487499999994,255.64922999999987,,0.2272137105464935,,demographics: hispanic female
1974,800,1254.5103499999996,258.12796000000003,,0.2057599276304245,,demographics: hispanic female
1975,783,1261.8751799999989,228.8593,,0.1813644468784332,,demographics: hispanic female
1976,804,1307.870109999999,210.97484000000009,,0.1613117754459381,,demographics: hispanic female
1977,955,1383.0808200000013,242.14649000000009,277.38377,0.1750776171684265,0.2005549967288971,demographics: hispanic female
1978,1015,1561.1854499999984,242.24614000000005,282.73484,0.1551680713891983,0.1811026632785797,demographics: hispanic female
1979,1071,1656.0655899999992,322.98362000000003,371.9881800000001,0.1950306892395019,0.2246216535568237,demographics: hispanic female
1980,1346,1863.3713400000015,337.25864,392.80729,0.1809937953948974,0.2108046263456344,demographics: hispanic female
1981,299,1959.4486399999996,273.44496000000004,328.78260000000006,0.1395519971847534,0.1677934229373932,demographics: hispanic female
1983,3659,2014.709504166664,331.9519591666664,404.3544124999997,0.1647641807794571,0.2007011026144027,demographics: hispanic female
1984,3959,2212.8269349999964,342.492315,405.81029333333305,0.1547759175300598,0.1833899766206741,demographics: hispanic female
1985,3911,2473.8500841666614,334.51604000000003,404.7094291666664,0.1352208256721496,0.163594976067543,demographics: hispanic female
1986,3912,2640.5977233333306,366.2655583333333,434.6789533333336,0.1387055516242981,0.1646138429641723,demographics: hispanic female
1987,4110,2845.553733333326,372.2631816666667,429.5653333333335,0.1308227628469467,0.1509601920843124,demographics: hispanic female
1988,3893,3098.3345508333323,386.9693641666667,443.48659499999945,0.1248959228396415,0.1431370973587036,demographics: hispanic female
1989,4127,3184.468467500003,402.6937274999998,460.4469633333331,0.1264555603265762,0.1445914655923843,demographics: hispanic female
1990,5203,3617.547097499999,446.7484383333328,509.1696991666662,0.1234948486089706,0.140749990940094,demographics: hispanic female
1991,5261,3645.603552499999,488.54347000000007,585.6186166666671,0.1340089440345764,0.1606369465589523,demographics: hispanic female
1992,5137,3713.3846366666617,441.6719800000001,529.2917524999998,0.1189405396580696,0.1425362080335617,demographics: hispanic female
1993,5205,3839.5920041666704,504.1766475,582.5772750000007,0.1313099563121795,0.1517289578914642,demographics: hispanic female
1994,5235,4016.021349924984,487.2130925333336,570.3080005166664,0.1213173568248748,0.1420082151889801,demographics: hispanic female
1995,5406,4178.46249029167,485.98635425000026,565.4655923666676,0.1163074597716331,0.1353286206722259,demographics: hispanic female
1996,5179,4344.8345722,513.0860121,601.882545333334,0.1180910319089889,0.1385283023118972,demographics: hispanic female
1997,5676,4728.005958158321,503.3797345833335,578.6019567083332,0.1064676642417907,0.1223775893449783,demographics: hispanic female
1998,5907,5014.591830383323,533.5796256416661,617.0838089666674,0.1064053922891616,0.1230576336383819,demographics: hispanic female
1999,6261,5353.325086408329,558.9993629916668,632.2704932500004,0.1044209599494934,0.1181079968810081,demographics: hispanic female
2000,6925,5725.032909691663,582.3365834749999,676.5009292416665,0.1017175987362861,0.1181654185056686,demographics: hispanic female
2001,7166,5844.529773841637,618.1535000500006,699.1707266000017,0.105766162276268,0.1196282282471656,demographics: hispanic female
2002,7578,6002.8377399000055,606.0598329749998,678.0045935333325,0.100962221622467,0.1129473447799682,demographics: hispanic female
2003,7981,6500.885551616689,661.7923405333339,752.5400149583334,0.101800337433815,0.1157596185803413,demographics: hispanic female
2004,8076,6676.322342266727,660.6799316583339,757.8343404666675,0.0989586636424064,0.113510750234127,demographics: hispanic female
2005,8284,6866.3866070916765,699.9496561250005,796.3014048583339,0.1019385755062103,0.115970954298973,demographics: hispanic female
2006,8824,7278.987841649998,706.4370903416653,790.5373149583321,0.097051553428173,0.1086053922772407,demographics: hispanic female
2007,8972,7615.164187658315,728.1667675166661,818.2652775166665,0.0956206247210502,0.1074520871043205,demographics: hispanic female
2008,8869,7573.975345583318,755.9923836833339,851.6768886583333,0.0998144745826721,0.1124478057026863,demographics: hispanic female
2009,8970,7515.407591224962,732.6370293666673,836.4901099333333,0.0974846705794334,0.1113033592700958,demographics: hispanic female
2010,9136,7616.4913141583565,729.6800155250002,824.7842693999999,0.0958026424050331,0.1082892715930938,demographics: hispanic female
2011,9078,7752.720011858354,747.6906680083335,828.6373456083337,0.0964423641562461,0.1068834364414215,demographics: hispanic female
2012,9237,8728.723669233335,831.7074332583329,929.142132216666,0.0952839702367782,0.1064465045928955,demographics: hispanic female
2013,9372,8837.232852100004,830.598177633333,922.7482384000004,0.0939884930849075,0.1044159680604934,demographics: hispanic female
2014,9218,8730.911960983312,777.1775540083335,881.7051527000008,0.0890144780278205,0.1009866073727607,demographics: hispanic female
2015,9339,9208.346521449985,848.6880144083331,973.9657270833331,0.0921650826930999,0.1057698801159858,demographics: hispanic female
2016,9613,9460.669036458348,769.1447492000004,892.069769866667,0.0812991932034492,0.0942924618721008,demographics: hispanic female
2017,9484,9785.915157699985,886.130404891666,1005.4544611749992,0.0905516147613525,0.1027450636029243,demographics: hispanic female
2018,9618,10254.613938441686,873.0885969166668,973.4083842083332,0.08514104783535,0.0949239432811737,demographics: hispanic female
2019,9742,10710.11803979994,890.8779095083344,1038.6648391333342,0.0831809639930725,0.0969797745347023,demographics: hispanic female
2020,7833,9756.920374208308,926.1958977916654,1044.9364852249985,0.0949270725250244,0.1070969551801681,demographics: hispanic female
2021,8425,10284.25143969171,901.6407982916676,1037.9504883333343,0.0876719877123832,0.1009262055158615,demographics: hispanic female
2022,8582,11166.404675941663,962.4853982250004,1096.0678414916677,0.0861947461962699,0.0981576293706893,demographics: hispanic female
